Year,Month,Day,Weekday,Hour,T1,T2,T3,T4,Load
2003,6,28,7,19,79,78,90,73,1585915
2003,6,28,7,20,78,77,88,73,1523530
2003,6,28,7,21,77,77,86,72,1484072
2003,6,28,7,22,76,76,82,72,1451917
2003,6,28,7,23,75,75,81,72,1339241
2003,6,28,7,24,75,75,82,72,1196059
2003,6,29,1,1,74,74,82,72,1059537
2003,6,29,1,2,74,74,81,70,964144
2003,6,29,1,3,74,74,81,70,905839
2003,6,29,1,4,73,73,81,70,863257
2003,6,29,1,5,73,73,80,70,845884
2003,6,29,1,6,73,72,80,70,846819
2003,6,29,1,7,72,72,80,70,879033
2003,6,29,1,8,73,73,80,69,940271
2003,6,29,1,9,74,75,82,72,1082171
2003,6,29,1,10,76,76,85,73,1241926
2003,6,29,1,11,78,77,86,74,1343545
2003,6,29,1,12,81,80,90,77,1431299
2003,6,29,1,13,81,81,89,70,1536656
2003,6,29,1,14,83,84,91,74,1646931
2003,6,29,1,15,84,84,92,72,1749379
2003,6,29,1,16,84,85,92,75,1837926
2003,6,29,1,17,85,85,92,75,1912199
2003,6,29,1,18,84,84,92,75,1949483
2003,6,29,1,19,83,83,91,75,1897528
2003,6,29,1,20,80,81,90,73,1786013
2003,6,29,1,21,78,79,89,73,1689100
2003,6,29,1,22,78,78,87,73,1624384
2003,6,29,1,23,77,78,85,73,1455220
2003,6,29,1,24,78,79,85,73,1267932
2003,6,30,2,1,78,79,84,73,1123937
2003,6,30,2,2,77,79,83,73,1032053
2003,6,30,2,3,77,78,82,73,975894
2003,6,30,2,4,77,78,82,73,944764
2003,6,30,2,5,77,77,82,73,944780
2003,6,30,2,6,76,77,82,72,1003390
2003,6,30,2,7,76,77,82,72,1113451
2003,6,30,2,8,77,78,82,71,1171290
2003,6,30,2,9,80,81,84,73,1262719
2003,6,30,2,10,82,83,86,75,1424580
2003,6,30,2,11,84,85,88,77,1611186
2003,6,30,2,12,86,86,89,79,1778272
2003,6,30,2,13,87,87,91,80,1920571
2003,6,30,2,14,88,88,92,82,2033537
2003,6,30,2,15,88,89,93,83,2125256
2003,6,30,2,16,88,88,94,83,2180219
2003,6,30,2,17,86,87,95,78,2106681
2003,6,30,2,18,86,86,95,79,2067180
2003,6,30,2,19,83,84,94,77,2044432
2003,6,30,2,20,81,81,93,73,1914560
2003,6,30,2,21,79,80,91,73,1800668
2003,6,30,2,22,78,79,88,72,1696545
2003,6,30,2,23,77,78,87,72,1512997
2003,6,30,2,24,77,78,86,72,1316620
2003,7,1,3,1,77,78,85,72,1149104
2003,7,1,3,2,77,78,84,73,1048737
2003,7,1,3,3,76,77,83,72,986470
2003,7,1,3,4,76,77,82,72,962104
2003,7,1,3,5,76,76,82,72,965187
2003,7,1,3,6,76,76,82,72,1020677
2003,7,1,3,7,75,75,82,72,1125683
2003,7,1,3,8,77,78,82,72,1186902
2003,7,1,3,9,80,81,84,75,1284643
2003,7,1,3,10,82,83,87,78,1424402
2003,7,1,3,11,84,84,88,80,1583498
2003,7,1,3,12,85,85,89,83,1741345
2003,7,1,3,13,87,87,91,84,1877876
2003,7,1,3,14,86,87,92,75,1986076
2003,7,1,3,15,87,87,93,80,2050687
2003,7,1,3,16,86,87,94,77,2095055
2003,7,1,3,17,86,86,95,76,2098996
2003,7,1,3,18,84,84,95,81,2085757
2003,7,1,3,19,83,84,95,75,2036938
2003,7,1,3,20,81,82,92,75,1948242
2003,7,1,3,21,80,80,90,74,1859003
2003,7,1,3,22,79,79,86,74,1775001
2003,7,1,3,23,78,78,84,74,1576866
2003,7,1,3,24,77,78,83,74,1366260
2003,7,2,4,1,76,77,82,74,1193515
2003,7,2,4,2,76,77,81,73,1083162
2003,7,2,4,3,75,76,80,73,1015444
2003,7,2,4,4,75,76,79,71,975373
2003,7,2,4,5,75,76,78,72,962954
2003,7,2,4,6,74,75,79,72,1014301
2003,7,2,4,7,74,74,81,72,1114669
2003,7,2,4,8,75,76,81,72,1161957
2003,7,2,4,9,78,79,84,74,1229082
2003,7,2,4,10,81,82,86,75,1355754
2003,7,2,4,11,83,84,88,76,1524602
2003,7,2,4,12,84,86,90,73,1677480
2003,7,2,4,13,84,86,91,72,1781801
2003,7,2,4,14,84,86,92,73,1854246
2003,7,2,4,15,84,84,94,74,1864299
2003,7,2,4,16,83,84,95,73,1846381
2003,7,2,4,17,83,84,95,75,1892855
2003,7,2,4,18,82,81,95,77,1927245
2003,7,2,4,19,81,81,96,75,1922928
2003,7,2,4,20,80,79,93,76,1839935
2003,7,2,4,21,79,79,91,75,1770556
2003,7,2,4,22,78,78,87,75,1712200
2003,7,2,4,23,77,77,85,74,1541248
2003,7,2,4,24,77,76,84,73,1336220
2003,7,3,5,1,76,76,83,72,1164308
2003,7,3,5,2,76,76,82,70,1059606
2003,7,3,5,3,75,75,80,70,991345
2003,7,3,5,4,74,75,79,69,953501
2003,7,3,5,5,74,75,79,68,945897
2003,7,3,5,6,74,74,79,68,994203
2003,7,3,5,7,74,74,79,67,1087901
2003,7,3,5,8,75,75,80,67,1148490
2003,7,3,5,9,77,77,83,70,1232118
2003,7,3,5,10,80,81,85,72,1340129
2003,7,3,5,11,81,82,87,74,1471655
2003,7,3,5,12,81,81,88,74,1585598
2003,7,3,5,13,82,81,90,76,1622471
2003,7,3,5,14,83,82,95,78,1681941
2003,7,3,5,15,82,82,87,75,1721148
2003,7,3,5,16,82,84,88,76,1792245
2003,7,3,5,17,82,82,94,75,1860608
2003,7,3,5,18,81,82,86,73,1878044
2003,7,3,5,19,81,82,85,75,1857709
2003,7,3,5,20,79,80,84,73,1764763
2003,7,3,5,21,78,78,83,73,1685752
2003,7,3,5,22,77,77,83,73,1632775
2003,7,3,5,23,76,76,82,73,1492126
2003,7,3,5,24,76,76,82,72,1325766
2003,7,4,6,1,75,75,81,72,1155601
2003,7,4,6,2,75,75,79,71,1046066
2003,7,4,6,3,74,75,79,71,974146
2003,7,4,6,4,74,74,79,71,933874
2003,7,4,6,5,74,74,78,71,911813
2003,7,4,6,6,73,74,77,70,914692
2003,7,4,6,7,73,74,78,70,938146
2003,7,4,6,8,75,75,79,71,998358
2003,7,4,6,9,78,79,82,73,1179977
2003,7,4,6,10,80,81,85,76,1397142
2003,7,4,6,11,82,84,86,73,1614519
2003,7,4,6,12,84,85,89,73,1815822
2003,7,4,6,13,85,87,90,74,1954827
2003,7,4,6,14,85,88,92,73,2021130
2003,7,4,6,15,85,87,92,74,2034702
2003,7,4,6,16,84,85,93,75,2026249
2003,7,4,6,17,83,82,93,74,1990525
2003,7,4,6,18,81,81,93,72,1925430
2003,7,4,6,19,80,80,94,73,1807517
2003,7,4,6,20,79,79,91,73,1646370
2003,7,4,6,21,78,77,88,74,1524451
2003,7,4,6,22,77,76,84,74,1452434
2003,7,4,6,23,76,76,82,73,1376951
2003,7,4,6,24,75,75,80,72,1266527
2003,7,5,7,1,75,75,79,71,1116123
2003,7,5,7,2,74,75,79,71,1003227
2003,7,5,7,3,74,74,77,71,935538
2003,7,5,7,4,73,74,77,70,888053
2003,7,5,7,5,73,73,77,69,862961
2003,7,5,7,6,73,73,77,70,866832
2003,7,5,7,7,73,73,79,69,886044
2003,7,5,7,8,75,75,82,72,954320
2003,7,5,7,9,79,79,84,73,1156838
2003,7,5,7,10,82,82,85,77,1399945
2003,7,5,7,11,84,84,87,79,1628430
2003,7,5,7,12,86,87,89,81,1817243
2003,7,5,7,13,87,88,90,83,1967523
2003,7,5,7,14,88,88,90,84,2070404
2003,7,5,7,15,87,88,91,81,2138129
2003,7,5,7,16,87,89,93,80,2180484
2003,7,5,7,17,87,88,92,77,2171788
2003,7,5,7,18,86,87,92,81,2119863
2003,7,5,7,19,84,84,93,76,2038506
2003,7,5,7,20,82,82,91,76,1910648
2003,7,5,7,21,80,81,89,73,1807887
2003,7,5,7,22,79,80,86,73,1727659
2003,7,5,7,23,79,79,85,73,1576353
2003,7,5,7,24,78,78,84,73,1404211
2003,7,6,1,1,77,78,84,73,1231237
2003,7,6,1,2,77,78,84,72,1113169
2003,7,6,1,3,76,77,83,72,1041497
2003,7,6,1,4,76,77,83,72,994106
2003,7,6,1,5,76,77,83,71,968459
2003,7,6,1,6,76,77,83,71,968612
2003,7,6,1,7,75,76,84,71,988394
2003,7,6,1,8,77,78,85,71,1065133
2003,7,6,1,9,80,81,88,71,1268556
2003,7,6,1,10,83,84,91,76,1499106
2003,7,6,1,11,85,85,92,78,1687691
2003,7,6,1,12,86,87,93,80,1854909
2003,7,6,1,13,86,88,95,76,2004935
2003,7,6,1,14,87,89,95,75,2099356
2003,7,6,1,15,87,88,96,77,2127482
2003,7,6,1,16,87,88,98,81,2143279
2003,7,6,1,17,87,87,95,80,2176700
2003,7,6,1,18,86,86,94,79,2177621
2003,7,6,1,19,85,85,94,79,2104130
2003,7,6,1,20,83,83,91,78,1984293
2003,7,6,1,21,82,82,91,77,1895194
2003,7,6,1,22,80,80,89,77,1815084
2003,7,6,1,23,79,79,89,77,1629707
2003,7,6,1,24,79,79,88,76,1419279
2003,7,7,2,1,78,78,87,76,1245963
2003,7,7,2,2,77,77,87,75,1135114
2003,7,7,2,3,77,77,87,73,1062664
2003,7,7,2,4,76,76,86,73,1018896
2003,7,7,2,5,75,75,85,72,1001228
2003,7,7,2,6,75,75,84,73,1040175
2003,7,7,2,7,75,75,85,73,1125181
2003,7,7,2,8,77,77,88,73,1177633
2003,7,7,2,9,79,80,91,74,1276170
2003,7,7,2,10,82,82,95,80,1424432
2003,7,7,2,11,84,84,97,82,1603733
2003,7,7,2,12,86,86,99,84,1784491
2003,7,7,2,13,87,87,90,84,1946535
2003,7,7,2,14,88,88,91,83,2076449
2003,7,7,2,15,88,89,92,84,2163367
2003,7,7,2,16,89,90,93,81,2154996
2003,7,7,2,17,88,90,93,80,2170469
2003,7,7,2,18,87,89,93,82,2194154
2003,7,7,2,19,87,87,94,82,2231474
2003,7,7,2,20,84,84,92,80,2166523
2003,7,7,2,21,82,82,89,78,2056233
2003,7,7,2,22,80,80,86,76,1947472
2003,7,7,2,23,79,79,84,75,1728223
2003,7,7,2,24,78,78,84,75,1507812
2003,7,8,3,1,78,78,83,75,1308976
2003,7,8,3,2,77,77,81,73,1190231
2003,7,8,3,3,76,76,80,72,1111226
2003,7,8,3,4,75,76,80,71,1057667
2003,7,8,3,5,75,75,80,69,1039515
2003,7,8,3,6,75,75,80,68,1073578
2003,7,8,3,7,74,75,80,68,1162695
2003,7,8,3,8,77,77,82,68,1213330
2003,7,8,3,9,80,81,86,67,1337617
2003,7,8,3,10,83,84,87,75,1535874
2003,7,8,3,11,86,86,88,79,1745910
2003,7,8,3,12,87,88,90,82,1940376
2003,7,8,3,13,89,89,92,84,2104365
2003,7,8,3,14,89,90,91,82,2215424
2003,7,8,3,15,89,90,93,77,2245651
2003,7,8,3,16,89,90,94,77,2142352
2003,7,8,3,17,88,88,94,82,2150541
2003,7,8,3,18,87,88,93,75,2167261
2003,7,8,3,19,86,86,94,77,2213822
2003,7,8,3,20,84,84,91,77,2107843
2003,7,8,3,21,81,82,89,73,2007508
2003,7,8,3,22,80,81,86,73,1920107
2003,7,8,3,23,79,80,85,73,1699460
2003,7,8,3,24,78,79,84,74,1467559
2003,7,9,4,1,78,78,83,73,1277718
2003,7,9,4,2,77,77,83,73,1161219
2003,7,9,4,3,76,77,82,73,1085143
2003,7,9,4,4,76,76,81,73,1040232
2003,7,9,4,5,75,76,79,73,1023841
2003,7,9,4,6,75,76,79,72,1066088
2003,7,9,4,7,74,75,79,71,1150491
2003,7,9,4,8,77,78,81,71,1195658
2003,7,9,4,9,80,81,84,71,1310359
2003,7,9,4,10,84,85,88,78,1500782
2003,7,9,4,11,86,87,90,81,1722164
2003,7,9,4,12,88,88,91,84,1934277
2003,7,9,4,13,89,89,92,86,2113697
2003,7,9,4,14,90,91,93,87,2238170
2003,7,9,4,15,90,90,95,84,2281825
2003,7,9,4,16,89,90,99,79,2202635
2003,7,9,4,17,88,89,94,79,2242766
2003,7,9,4,18,87,87,93,81,2181633
2003,7,9,4,19,86,85,94,81,2123239
2003,7,9,4,20,84,83,92,79,2016445
2003,7,9,4,21,82,81,89,78,1930099
2003,7,9,4,22,81,81,86,78,1848408
2003,7,9,4,23,80,80,84,77,1659933
2003,7,9,4,24,78,79,83,75,1444445
2003,7,10,5,1,78,78,82,75,1264948
2003,7,10,5,2,77,77,80,75,1152872
2003,7,10,5,3,76,76,81,74,1083599
2003,7,10,5,4,76,76,81,73,1046021
2003,7,10,5,5,75,76,80,72,1032256
2003,7,10,5,6,75,75,80,72,1071661
2003,7,10,5,7,75,75,80,72,1156957
2003,7,10,5,8,77,77,82,72,1209973
2003,7,10,5,9,80,81,84,72,1317085
2003,7,10,5,10,83,84,86,79,1498251
2003,7,10,5,11,86,86,90,82,1706173
2003,7,10,5,12,87,88,90,84,1905306
2003,7,10,5,13,89,90,91,86,2080905
2003,7,10,5,14,90,91,93,88,2207809
2003,7,10,5,15,90,91,94,86,2269421
2003,7,10,5,16,90,90,95,79,2163179
2003,7,10,5,17,89,90,95,75,2099187
2003,7,10,5,18,87,88,94,80,2162869
2003,7,10,5,19,86,87,95,75,2159257
2003,7,10,5,20,84,85,92,75,2084540
2003,7,10,5,21,82,82,90,75,1987166
2003,7,10,5,22,80,80,86,76,1903680
2003,7,10,5,23,79,80,85,75,1700336
2003,7,10,5,24,79,79,84,76,1473260
2003,7,11,6,1,78,78,83,75,1285287
2003,7,11,6,2,77,77,82,74,1166911
2003,7,11,6,3,76,76,81,72,1089119
2003,7,11,6,4,76,76,81,73,1043520
2003,7,11,6,5,75,76,80,71,1023998
2003,7,11,6,6,75,75,81,72,1060972
2003,7,11,6,7,75,75,80,71,1142607
2003,7,11,6,8,77,77,81,74,1199343
2003,7,11,6,9,81,81,85,74,1323822
2003,7,11,6,10,84,84,87,81,1514419
2003,7,11,6,11,86,86,89,84,1731503
2003,7,11,6,12,88,88,90,85,1919083
2003,7,11,6,13,88,89,92,82,2030893
2003,7,11,6,14,89,90,93,82,2078251
2003,7,11,6,15,88,89,95,75,2068281
2003,7,11,6,16,86,89,94,73,2016215
2003,7,11,6,17,85,88,94,73,1966122
2003,7,11,6,18,83,83,94,75,1927763
2003,7,11,6,19,82,81,95,75,1853807
2003,7,11,6,20,81,81,92,73,1759596
2003,7,11,6,21,79,79,90,74,1689225
2003,7,11,6,22,78,79,86,74,1644928
2003,7,11,6,23,78,78,84,74,1500034
2003,7,11,6,24,77,77,83,74,1336000
2003,7,12,7,1,77,76,81,73,1182678
2003,7,12,7,2,76,75,81,73,1078771
2003,7,12,7,3,76,75,80,73,1010834
2003,7,12,7,4,75,75,80,72,967738
2003,7,12,7,5,75,75,80,71,945821
2003,7,12,7,6,74,74,81,70,952342
2003,7,12,7,7,74,74,79,70,987694
2003,7,12,7,8,76,76,81,69,1060178
2003,7,12,7,9,79,80,84,69,1220553
2003,7,12,7,10,82,83,86,76,1432825
2003,7,12,7,11,85,85,89,80,1653764
2003,7,12,7,12,86,86,90,83,1850055
2003,7,12,7,13,86,88,91,80,1996889
2003,7,12,7,14,86,88,92,78,2096309
2003,7,12,7,15,86,88,94,73,2116688
2003,7,12,7,16,83,86,95,73,2038607
2003,7,12,7,17,80,82,95,72,1895093
2003,7,12,7,18,79,79,95,70,1756879
2003,7,12,7,19,77,75,96,69,1640235
2003,7,12,7,20,76,74,93,72,1544380
2003,7,12,7,21,75,74,90,70,1490891
2003,7,12,7,22,75,74,86,70,1445223
2003,7,12,7,23,74,74,83,70,1329117
2003,7,12,7,24,74,74,82,72,1192067
2003,7,13,1,1,74,74,80,72,1056825
2003,7,13,1,2,74,74,79,72,971344
2003,7,13,1,3,74,74,79,72,916150
2003,7,13,1,4,74,74,80,72,881246
2003,7,13,1,5,73,74,80,71,865426
2003,7,13,1,6,73,74,79,70,870693
2003,7,13,1,7,73,73,79,70,903777
2003,7,13,1,8,74,74,82,69,973611
2003,7,13,1,9,76,76,84,69,1115119
2003,7,13,1,10,79,79,85,74,1269111
2003,7,13,1,11,81,82,87,72,1420446
2003,7,13,1,12,82,84,88,72,1582919
2003,7,13,1,13,82,82,90,74,1680607
2003,7,13,1,14,82,84,92,74,1717728
2003,7,13,1,15,83,83,94,73,1739770
2003,7,13,1,16,82,82,95,74,1698079
2003,7,13,1,17,80,79,95,73,1642991
2003,7,13,1,18,79,77,95,73,1605278
2003,7,13,1,19,78,77,96,72,1548104
2003,7,13,1,20,77,75,93,72,1488758
2003,7,13,1,21,76,74,90,72,1457945
2003,7,13,1,22,75,74,86,72,1443568
2003,7,13,1,23,75,74,84,71,1303532
2003,7,13,1,24,74,74,82,71,1138070
2003,7,14,2,1,74,74,81,72,995148
2003,7,14,2,2,74,74,80,72,917684
2003,7,14,2,3,74,74,79,72,871447
2003,7,14,2,4,74,74,79,72,851179
2003,7,14,2,5,73,73,77,71,853591
2003,7,14,2,6,73,73,79,70,905890
2003,7,14,2,7,73,73,79,70,1011880
2003,7,14,2,8,74,75,80,71,1081023
2003,7,14,2,9,78,79,82,71,1201648
2003,7,14,2,10,81,81,86,76,1375920
2003,7,14,2,11,83,84,87,78,1545615
2003,7,14,2,12,83,84,89,76,1692482
2003,7,14,2,13,85,86,88,73,1818652
2003,7,14,2,14,85,86,90,73,1908123
2003,7,14,2,15,83,86,90,74,1936061
2003,7,14,2,16,82,84,91,73,1909301
2003,7,14,2,17,81,81,91,73,1855913
2003,7,14,2,18,80,81,91,72,1821228
2003,7,14,2,19,79,79,92,72,1789378
2003,7,14,2,20,78,77,90,71,1710280
2003,7,14,2,21,76,75,88,71,1638517
2003,7,14,2,22,75,75,84,71,1556382
2003,7,14,2,23,74,75,83,70,1388036
2003,7,14,2,24,74,74,81,71,1204962
2003,7,15,3,1,74,74,80,72,1054472
2003,7,15,3,2,73,74,79,72,966489
2003,7,15,3,3,73,74,78,71,911528
2003,7,15,3,4,73,74,80,70,875714
2003,7,15,3,5,73,74,79,70,870711
2003,7,15,3,6,73,73,77,69,927017
2003,7,15,3,7,73,73,77,71,1038759
2003,7,15,3,8,74,74,79,71,1091050
2003,7,15,3,9,76,75,82,71,1151177
2003,7,15,3,10,79,79,86,74,1264706
2003,7,15,3,11,82,82,87,77,1417758
2003,7,15,3,12,83,84,88,79,1589319
2003,7,15,3,13,84,84,90,74,1751050
2003,7,15,3,14,84,85,91,74,1864886
2003,7,15,3,15,84,84,92,75,1937777
2003,7,15,3,16,83,84,93,75,1989063
2003,7,15,3,17,82,84,93,70,2015360
2003,7,15,3,18,81,81,93,71,1998171
2003,7,15,3,19,79,80,94,72,1920261
2003,7,15,3,20,78,78,91,72,1800367
2003,7,15,3,21,76,77,88,72,1717641
2003,7,15,3,22,75,75,84,72,1637033
2003,7,15,3,23,74,75,82,72,1451872
2003,7,15,3,24,74,74,80,72,1251257
2003,7,16,4,1,74,73,79,71,1084515
2003,7,16,4,2,73,73,78,71,983008
2003,7,16,4,3,73,72,76,71,921168
2003,7,16,4,4,72,73,77,70,887879
2003,7,16,4,5,72,73,76,70,882852
2003,7,16,4,6,72,73,77,70,934493
2003,7,16,4,7,72,72,77,69,1044233
2003,7,16,4,8,73,74,79,69,1092694
2003,7,16,4,9,76,77,79,69,1156991
2003,7,16,4,10,79,80,83,75,1270508
2003,7,16,4,11,81,81,85,79,1408209
2003,7,16,4,12,83,83,88,79,1571385
2003,7,16,4,13,84,84,89,81,1734687
2003,7,16,4,14,84,84,91,76,1841535
2003,7,16,4,15,85,86,92,78,1885139
2003,7,16,4,16,84,85,93,75,1909241
2003,7,16,4,17,83,84,93,74,1912700
2003,7,16,4,18,83,84,93,74,1938692
2003,7,16,4,19,81,81,94,74,1899455
2003,7,16,4,20,80,80,91,74,1797223
2003,7,16,4,21,78,79,88,73,1726353
2003,7,16,4,22,77,78,84,73,1655720
2003,7,16,4,23,76,77,81,73,1481789
2003,7,16,4,24,75,76,81,73,1286654
2003,7,17,5,1,75,75,81,72,1119539
2003,7,17,5,2,74,74,81,70,1022664
2003,7,17,5,3,73,74,80,70,957471
2003,7,17,5,4,73,73,79,70,923696
2003,7,17,5,5,73,73,79,70,913444
2003,7,17,5,6,73,73,77,69,958938
2003,7,17,5,7,72,73,77,69,1059561
2003,7,17,5,8,74,75,79,70,1112117
2003,7,17,5,9,78,79,82,71,1214599
2003,7,17,5,10,81,82,86,78,1373845
2003,7,17,5,11,84,84,87,81,1569985
2003,7,17,5,12,85,86,88,82,1757384
2003,7,17,5,13,87,88,89,84,1920251
2003,7,17,5,14,88,88,92,84,2054516
2003,7,17,5,15,88,89,93,80,2155444
2003,7,17,5,16,88,90,95,77,2219782
2003,7,17,5,17,88,89,95,76,2260657
2003,7,17,5,18,86,88,95,79,2263551
2003,7,17,5,19,85,86,96,76,2215509
2003,7,17,5,20,82,83,93,72,2086685
2003,7,17,5,21,80,81,89,72,1977683
2003,7,17,5,22,79,80,85,72,1867643
2003,7,17,5,23,78,79,82,72,1652845
2003,7,17,5,24,77,79,82,72,1432967
2003,7,18,6,1,76,78,81,72,1245188
2003,7,18,6,2,76,77,81,71,1129275
2003,7,18,6,3,75,75,81,70,1051241
2003,7,18,6,4,74,75,80,69,1002834
2003,7,18,6,5,74,75,79,68,986196
2003,7,18,6,6,74,75,79,68,1018503
2003,7,18,6,7,73,74,79,68,1101403
2003,7,18,6,8,76,76,81,68,1151957
2003,7,18,6,9,79,80,83,68,1273299
2003,7,18,6,10,82,83,85,76,1456363
2003,7,18,6,11,84,85,86,80,1656315
2003,7,18,6,12,86,87,88,83,1856610
2003,7,18,6,13,88,88,91,86,2021970
2003,7,18,6,14,87,89,91,75,2114106
2003,7,18,6,15,88,89,91,74,2160739
2003,7,18,6,16,87,89,94,77,2165304
2003,7,18,6,17,86,87,96,72,2129495
2003,7,18,6,18,84,87,91,72,2083077
2003,7,18,6,19,83,85,92,72,2010097
2003,7,18,6,20,81,83,89,72,1894250
2003,7,18,6,21,78,79,86,72,1776679
2003,7,18,6,22,77,77,82,72,1694354
2003,7,18,6,23,76,76,82,72,1534998
2003,7,18,6,24,75,75,81,73,1356523
2003,7,19,7,1,74,74,78,72,1184530
2003,7,19,7,2,74,74,77,72,1070844
2003,7,19,7,3,73,73,77,71,990406
2003,7,19,7,4,73,73,78,70,937542
2003,7,19,7,5,73,73,77,70,908864
2003,7,19,7,6,73,73,79,70,909654
2003,7,19,7,7,72,72,77,68,938405
2003,7,19,7,8,75,75,81,71,1007254
2003,7,19,7,9,79,80,84,71,1196478
2003,7,19,7,10,82,83,86,79,1425883
2003,7,19,7,11,85,85,89,82,1654449
2003,7,19,7,12,87,88,91,84,1858711
2003,7,19,7,13,87,88,90,72,2015893
2003,7,19,7,14,88,89,92,75,2093802
2003,7,19,7,15,87,88,93,77,2121926
2003,7,19,7,16,85,86,95,75,2121049
2003,7,19,7,17,84,86,95,74,2127420
2003,7,19,7,18,84,86,96,74,2114384
2003,7,19,7,19,82,84,94,74,2035784
2003,7,19,7,20,80,81,93,72,1910175
2003,7,19,7,21,79,79,89,72,1818077
2003,7,19,7,22,77,78,85,72,1732698
2003,7,19,7,23,77,77,82,73,1564521
2003,7,19,7,24,76,76,81,73,1384167
2003,7,20,1,1,75,75,81,69,1216001
2003,7,20,1,2,75,75,80,72,1102004
2003,7,20,1,3,75,75,79,73,1032844
2003,7,20,1,4,75,75,79,72,984875
2003,7,20,1,5,75,75,80,72,958113
2003,7,20,1,6,74,75,80,72,953434
2003,7,20,1,7,74,73,80,72,982316
2003,7,20,1,8,75,76,82,71,1050852
2003,7,20,1,9,78,78,85,71,1227940
2003,7,20,1,10,81,82,86,75,1427123
2003,7,20,1,11,83,84,88,75,1590612
2003,7,20,1,12,85,86,90,77,1710207
2003,7,20,1,13,86,87,91,81,1828083
2003,7,20,1,14,85,87,92,73,1949156
2003,7,20,1,15,87,88,93,79,2026209
2003,7,20,1,16,87,88,95,83,2093188
2003,7,20,1,17,87,88,95,79,2148237
2003,7,20,1,18,86,87,96,78,2161926
2003,7,20,1,19,86,86,94,79,2102470
2003,7,20,1,20,84,84,93,80,1987608
2003,7,20,1,21,81,81,89,79,1890330
2003,7,20,1,22,80,81,85,77,1807822
2003,7,20,1,23,79,79,82,75,1604380
2003,7,20,1,24,78,78,82,74,1380606
2003,7,21,2,1,77,77,83,73,1196118
2003,7,21,2,2,76,77,81,73,1084768
2003,7,21,2,3,75,76,79,73,1020765
2003,7,21,2,4,75,75,79,72,977692
2003,7,21,2,5,75,75,80,72,965718
2003,7,21,2,6,74,75,80,72,1005600
2003,7,21,2,7,74,74,80,72,1102887
2003,7,21,2,8,76,76,82,71,1154795
2003,7,21,2,9,80,81,83,71,1270866
2003,7,21,2,10,83,83,86,77,1466865
2003,7,21,2,11,84,86,87,77,1664368
2003,7,21,2,12,86,86,90,78,1835804
2003,7,21,2,13,87,88,91,81,1979809
2003,7,21,2,14,86,88,91,77,2074617
2003,7,21,2,15,87,89,92,75,2110972
2003,7,21,2,16,86,87,93,75,2119927
2003,7,21,2,17,85,86,92,77,2133919
2003,7,21,2,18,86,86,93,82,2155396
2003,7,21,2,19,84,85,91,77,2124711
2003,7,21,2,20,83,84,90,75,2025562
2003,7,21,2,21,81,81,87,73,1925709
2003,7,21,2,22,80,80,85,74,1836351
2003,7,21,2,23,78,79,83,74,1624024
2003,7,21,2,24,77,78,81,74,1401391
2003,7,22,3,1,77,77,82,73,1219235
2003,7,22,3,2,76,76,83,73,1113307
2003,7,22,3,3,76,76,82,73,1042410
2003,7,22,3,4,75,75,81,73,1001231
2003,7,22,3,5,75,74,81,72,986579
2003,7,22,3,6,74,74,82,71,1035794
2003,7,22,3,7,74,75,82,71,1139535
2003,7,22,3,8,76,76,82,70,1188708
2003,7,22,3,9,80,81,84,70,1272375
2003,7,22,3,10,82,84,87,76,1436346
2003,7,22,3,11,83,85,88,71,1594112
2003,7,22,3,12,82,84,90,72,1671474
2003,7,22,3,13,82,84,92,72,1640048
2003,7,22,3,14,81,81,90,72,1589825
2003,7,22,3,15,81,83,93,72,1566608
2003,7,22,3,16,81,82,91,73,1599217
2003,7,22,3,17,80,81,91,72,1654805
2003,7,22,3,18,80,80,92,73,1667788
2003,7,22,3,19,80,81,91,73,1647410
2003,7,22,3,20,79,77,89,73,1581060
2003,7,22,3,21,77,77,87,72,1540475
2003,7,22,3,22,77,77,86,72,1502090
2003,7,22,3,23,75,75,83,72,1346341
2003,7,22,3,24,75,75,80,71,1171825
2003,7,23,4,1,75,75,81,71,1029480
2003,7,23,4,2,74,75,80,71,950104
2003,7,23,4,3,74,75,79,71,908544
2003,7,23,4,4,74,74,79,71,886988
2003,7,23,4,5,74,74,81,71,889332
2003,7,23,4,6,74,74,81,70,949498
2003,7,23,4,7,74,73,81,70,1061864
2003,7,23,4,8,75,75,81,69,1121329
2003,7,23,4,9,78,79,84,69,1221443
2003,7,23,4,10,81,82,86,75,1392950
2003,7,23,4,11,84,84,90,74,1574930
2003,7,23,4,12,84,86,90,73,1707502
2003,7,23,4,13,84,86,92,74,1761864
2003,7,23,4,14,84,84,92,73,1729354
2003,7,23,4,15,83,84,92,72,1704076
2003,7,23,4,16,83,85,92,73,1721832
2003,7,23,4,17,82,84,92,73,1748797
2003,7,23,4,18,82,83,93,75,1777568
2003,7,23,4,19,82,82,91,77,1765031
2003,7,23,4,20,80,79,90,75,1696167
2003,7,23,4,21,78,78,87,73,1641076
2003,7,23,4,22,76,76,83,73,1591315
2003,7,23,4,23,76,76,81,72,1424929
2003,7,23,4,24,75,76,79,72,1239190
2003,7,24,5,1,75,75,78,72,1082426
2003,7,24,5,2,74,75,79,70,998924
2003,7,24,5,3,74,74,80,71,938244
2003,7,24,5,4,73,73,80,71,897639
2003,7,24,5,5,73,73,80,70,887168
