"date","wp1","wp2","wp3","wp4","wp5","wp6","wp7","usage"
2010051520,0.286,0.164,0.128,0.16,0.738,0.066,0.025,"Training"
2010051521,0.266,0.185,0.069,0.105,0.905,0.066,0.025,"Training"
2010051522,0.211,0.196,0.089,0.116,0.905,0.039,0.025,"Training"
2010051523,0.11,0.206,0.01,0.066,0.743,0.039,0.025,"Training"
2010051600,0.075,0.148,0,0.011,0.495,0.026,0.025,"Training"
2010051601,0.085,0.169,0.01,0,0.273,0.013,0,"Training"
2010051602,0.1,0.249,0.03,0,0.182,0.013,0,"Training"
2010051603,0.07,0.217,0.03,0,0.187,0,0,"Training"
2010051604,0.075,0.159,0.01,0,0.137,0,0,"Training"
2010051605,0.1,0.111,0.109,0,0.142,0,0,"Training"
2010051606,0.115,0.085,0.158,0,0.137,0,0.025,"Training"
2010051607,0.145,0.063,0.158,0,0.096,0.026,0.076,"Training"
2010051608,0.185,0.042,0.188,0,0.091,0.026,0.076,"Training"
2010051609,0.251,0.042,0.217,0,0.091,0.053,0,"Training"
2010051610,0.331,0.053,0.208,0.017,0.091,0.105,0,"Training"
2010051611,0.371,0.063,0.237,0,0.061,0.105,0.101,"Training"
2010051612,0.296,0.042,0.237,0,0.02,0.053,0.025,"Training"
2010051613,0.125,0.021,0.119,0,0.005,0.013,0,"Training"
2010051614,0.06,0.005,0.079,0,0.01,0.013,0,"Training"
2010051615,0.085,0,0.059,0,0.005,0.013,0,"Training"
2010051616,0.125,0,0.128,0,0.005,0.039,0,"Training"
2010051617,0.125,0,0.109,0,0.076,0.066,0.051,"Training"
2010051618,0.085,0.005,0.049,0.017,0.046,0.118,0.152,"Training"
2010051619,0.035,0.016,0.02,0.127,0.02,0.158,0.152,"Training"
2010051620,0.01,0.016,0.01,0.138,0.051,0.224,0.202,"Training"
2010051621,0.01,0,0.01,0.165,0.051,0.224,0.177,"Training"
2010051622,0.005,0,0.03,0.182,0.066,0.276,0.202,"Training"
2010051623,0,0,0.128,0.132,0.106,0.276,0.177,"Training"
2010051700,0,0,0.178,0.143,0.182,0.263,0.152,"Training"
2010051701,0,0,0.119,0.171,0.283,0.25,0.076,"Training"
2010051702,0,0,0.158,0.204,0.329,0.211,0.177,"Training"
2010051703,0,0.005,0.198,0.187,0.354,0.263,0.354,"Training"
2010051704,0,0.016,0.237,0.132,0.329,0.342,0.303,"Training"
2010051705,0.025,0,0.237,0.072,0.298,0.316,0.126,"Training"
2010051706,0.1,0,0.326,0.072,0.187,0.184,0,"Training"
2010051707,0.11,0,0.702,0.16,0.081,0.184,0.051,"Training"
2010051708,0.08,0,0.958,0.264,0.035,0.145,0.177,"Training"
2010051709,0.075,0,0.949,0.242,0,0.145,0.328,"Training"
2010051710,0.055,0,0.939,0.143,0,0.355,0.48,"Training"
2010051711,0.1,0,0.87,0.154,0.005,0.382,0.48,"Training"
2010051712,0.08,0,0.85,0.182,0.015,0.276,0.404,"Training"
2010051713,0.02,0,0.8,0.039,0,0.132,0.227,"Training"
2010051714,0.055,0,0.83,0,0,0.079,0.076,"Training"
2010051715,0.19,0,0.87,0,0,0.105,0.126,"Training"
2010051716,0.271,0,0.879,0.099,0,0.197,0.253,"Training"
2010051717,0.311,0.005,0.899,0.314,0,0.276,0.328,"Training"
2010051718,0.481,0.026,0.909,0.314,0,0.276,0.328,"Training"
2010051719,0.471,0.021,0.899,0.242,0,0.342,0.404,"Training"
2010051720,0.461,0.053,0.919,0.209,0,0.382,0.404,"Training"
2010051721,0.441,0.074,0.958,0.303,0,0.342,0.379,"Training"
2010051722,0.341,0.069,0.978,0.27,0,0.408,0.354,"Training"
2010051723,0.251,0.053,0.978,0.231,0,0.303,0.202,"Training"
2010051800,0.19,0.026,0.958,0.264,0,0.184,0.152,"Training"
2010051801,0.236,0.021,0.919,0.298,0,0.197,0.202,"Training"
2010051802,0.276,0.042,0.968,0.275,0,0.211,0.227,"Training"
2010051803,0.321,0.021,0.978,0.193,0,0.211,0.328,"Training"
2010051804,0.436,0,0.978,0.154,0,0.289,0.227,"Training"
2010051805,0.306,0,0.978,0.209,0,0.25,0,"Training"
2010051806,0.236,0,0.978,0.281,0.04,0.066,0.101,"Training"
2010051807,0.19,0,0.978,0.32,0.015,0.079,0.177,"Training"
2010051808,0.16,0,0.978,0.259,0.015,0.079,0.051,"Training"
2010051809,0.201,0.021,0.978,0.226,0.01,0.053,0.076,"Training"
2010051810,0.15,0.037,0.978,0.116,0,0.066,0.126,"Training"
2010051811,0.15,0.048,0.978,0.088,0,0.039,0.126,"Training"
2010051812,0.13,0.026,0.968,0.094,0.005,0.053,0.152,"Training"
2010051813,0.065,0.005,0.968,0.077,0,0.105,0.152,"Training"
2010051814,0.02,0,0.968,0.028,0,0.053,0.051,"Training"
2010051815,0.045,0,0.929,0,0,0.053,0.025,"Training"
2010051816,0.115,0,0.87,0,0,0.039,0,"Training"
2010051817,0.105,0,0.761,0.022,0,0.066,0.051,"Training"
2010051818,0.14,0,0.761,0.072,0.056,0.053,0.076,"Training"
2010051819,0.18,0,0.8,0.138,0.278,0.171,0.051,"Training"
2010051820,0.18,0.016,0.781,0.11,0.779,0.25,0.126,"Training"
2010051821,0.206,0.042,0.672,0.055,0.516,0.158,0.126,"Training"
2010051822,0.311,0.053,0.415,0.066,0.369,0.066,0,"Training"
2010051823,0.216,0.053,0.464,0.066,0.258,0.026,0,"Training"
2010051900,0.226,0.053,0.642,0.149,0.076,0.053,0.025,"Training"
2010051901,0.165,0.079,0.563,0.121,0.071,0.079,0.253,"Training"
2010051902,0.1,0.132,0.672,0.187,0.081,0.237,0.202,"Training"
2010051903,0.05,0.116,0.613,0.309,0.03,0.408,0.177,"Training"
2010051904,0.01,0.085,0.415,0.336,0.005,0.145,0.025,"Training"
2010051905,0,0.079,0.326,0.182,0.035,0.066,0,"Training"
2010051906,0,0.074,0.119,0,0.096,0.013,0,"Training"
2010051907,0,0.074,0.158,0,0.101,0,0,"Training"
2010051908,0,0.069,0.178,0,0.111,0,0.025,"Training"
2010051909,0,0.069,0.178,0,0.167,0,0.025,"Training"
2010051910,0,0.069,0.188,0,0.126,0,0,"Training"
2010051911,0,0.074,0.227,0,0.04,0,0,"Training"
2010051912,0,0.074,0.138,0,0,0,0,"Training"
2010051913,0,0.101,0.119,0,0,0,0,"Training"
2010051914,0,0.101,0.178,0,0,0,0,"Training"
2010051915,0.01,0.042,0.148,0,0,0,0,"Training"
2010051916,0.075,0.021,0.099,0,0,0.026,0,"Training"
2010051917,0.08,0.037,0.03,0,0.005,0.039,0,"Training"
2010051918,0.08,0.058,0.02,0.028,0.02,0.039,0.025,"Training"
2010051919,0.095,0.085,0,0.039,0.005,0.026,0,"Training"
2010051920,0.12,0.079,0,0.044,0.04,0.039,0,"Training"
2010051921,0.12,0.069,0,0.077,0.071,0.039,0,"Training"
2010051922,0.155,0.063,0.04,0.039,0.03,0.039,0,"Training"
2010051923,0.241,0.079,0.04,0.006,0.005,0.039,0,"Training"
2010052000,0.256,0.106,0.049,0,0,0,0,"Training"
2010052001,0.201,0.122,0.069,0,0.01,0,0,"Training"
2010052002,0.201,0.132,0.198,0,0.03,0,0,"Training"
2010052003,0.261,0.132,0.316,0,0.046,0,0,"Training"
2010052004,0.291,0.09,0.316,0.006,0.005,0.026,0,"Training"
2010052005,0.311,0.063,0.484,0.165,0.005,0.066,0,"Training"
2010052006,0.431,0.079,0.672,0.32,0.116,0.105,0,"Training"
2010052007,0.406,0.063,0.791,0.38,0.182,0.079,0,"Training"
2010052008,0.446,0.058,0.83,0.441,0.03,0.132,0,"Training"
2010052009,0.521,0.095,0.8,0.259,0.025,0.132,0.076,"Training"
2010052010,0.501,0.222,0.682,0.138,0.01,0.118,0.051,"Training"
2010052011,0.401,0.127,0.761,0.11,0.015,0.039,0.025,"Training"
2010052012,0.19,0.079,0.603,0.033,0.02,0.053,0,"Training"
2010052013,0.115,0.063,0.217,0,0.015,0.066,0,"Training"
2010052014,0.05,0.032,0.049,0,0.015,0.013,0,"Training"
2010052015,0.01,0.011,0.03,0,0.01,0.013,0,"Training"
2010052016,0.03,0.005,0.02,0,0,0.013,0,"Training"
2010052017,0.08,0.005,0,0.011,0.01,0.013,0,"Training"
2010052018,0.09,0.016,0.01,0,0.051,0.026,0,"Training"
2010052019,0.11,0.016,0.02,0,0.096,0.013,0,"Training"
2010052020,0.13,0.058,0.099,0,0.066,0.013,0,"Training"
2010052021,0.135,0.037,0.089,0,0.046,0,0,"Training"
2010052022,0.145,0.016,0.148,0,0.02,0,0,"Training"
2010052023,0.165,0.011,0.119,0,0.096,0,0,"Training"
2010052100,0.12,0.005,0.099,0,0.01,0,0,"Training"
2010052101,0.1,0.005,0.099,0,0.046,0,0,"Training"
2010052102,0.1,0.021,0.049,0,0.046,0,0,"Training"
2010052103,0.07,0.053,0.03,0,0.01,0,0,"Training"
2010052104,0.035,0.354,0.01,0,0,0.013,0,"Training"
2010052105,0,0.593,0.01,0,0,0.013,0,"Training"
2010052106,0.005,0.672,0.01,0,0.01,0,0,"Training"
2010052107,0.005,0.677,0.02,0,0.152,0,0,"Training"
2010052108,0,0.661,0.059,0,0.308,0,0,"Training"
2010052109,0,0.73,0.119,0,0.324,0,0,"Training"
2010052110,0,0.81,0.247,0,0.374,0,0,"Training"
2010052111,0.025,0.81,0.375,0,0.384,0.066,0.101,"Training"
2010052112,0.145,0.725,0.237,0.05,0.177,0.145,0.202,"Training"
2010052113,0.085,0.677,0.188,0.066,0.121,0.105,0.202,"Training"
2010052114,0.015,0.677,0.217,0.022,0.096,0.066,0.152,"Training"
2010052115,0.02,0.614,0.168,0.033,0.076,0.092,0.126,"Training"
2010052116,0.045,0.471,0.296,0.066,0.081,0.079,0.227,"Training"
2010052117,0.05,0.386,0.208,0.088,0.096,0.197,0.354,"Training"
2010052118,0.055,0.333,0.069,0.176,0.106,0.289,0.303,"Training"
2010052119,0.095,0.323,0.119,0.32,0.081,0.079,0.025,"Training"
2010052120,0.145,0.275,0.474,0.028,0.066,0.013,0,"Training"
2010052121,0.14,0.413,0.563,0,0.046,0.013,0.051,"Training"
2010052122,0.155,0.349,0.514,0.006,0.051,0.316,0.505,"Training"
2010052123,0.115,0.349,0.721,0.165,0.061,0.632,0.631,"Training"
2010052200,0.286,0.286,0.781,0.419,0.192,0.461,0.404,"Training"
2010052201,0.105,0.159,0.751,0.176,0.313,0.171,0.177,"Training"
2010052202,0.165,0.254,0.751,0.182,0.364,0.184,0.202,"Training"
2010052203,0.336,0.317,0.534,0.314,0.162,0.329,0.429,"Training"
2010052204,0.306,0.444,0.138,0.347,0.03,0.382,0.48,"Training"
2010052205,0.221,0.481,0.04,0.336,0.086,0.395,0.48,"Training"
2010052206,0.301,0.487,0.128,0.413,0.364,0.395,0.48,"Training"
2010052207,0.356,0.603,0.395,0.617,0.283,0.645,0.606,"Training"
2010052208,0.371,0.614,0.573,0.27,0.339,0.395,0.404,"Training"
2010052209,0.226,0.55,0.573,0.298,0.339,0.329,0.404,"Training"
2010052210,0.09,0.571,0.435,0.463,0.212,0.421,0.53,"Training"
2010052211,0.09,0.291,0.178,0.518,0.374,0.342,0.404,"Training"
2010052212,0.085,0.169,0.198,0.127,0.273,0.211,0.429,"Training"
2010052213,0.09,0.275,0.109,0.138,0.137,0.382,0.53,"Training"
2010052214,0.17,0.201,0.119,0.176,0.035,0.539,0.48,"Training"
2010052215,0.17,0.354,0.079,0.264,0.01,0.434,0.455,"Training"
2010052216,0.336,0.365,0.059,0.209,0.096,0.5,0.631,"Training"
2010052217,0.486,0.127,0.03,0.512,0.197,0.487,0.455,"Training"
2010052218,0.617,0.185,0.01,0.303,0.207,0.237,0.253,"Training"
2010052219,0.672,0.164,0.01,0.121,0.157,0.197,0.126,"Training"
2010052220,0.511,0.212,0.01,0.138,0.212,0.092,0.051,"Training"
2010052221,0.376,0.302,0.01,0.05,0.167,0.013,0,"Training"
2010052222,0.206,0.222,0.04,0.011,0.865,0.053,0.025,"Training"
2010052223,0.17,0.159,0.03,0.033,0.597,0.079,0.076,"Training"
2010052300,0.13,0.164,0.04,0,0.571,0.039,0.051,"Training"
2010052301,0.12,0.429,0.069,0.028,0.915,0.013,0.051,"Training"
2010052302,0.105,0.46,0.059,0.105,0.758,0.053,0.101,"Training"
2010052303,0.125,0.302,0.049,0.116,0.399,0.053,0.126,"Training"
2010052304,0.14,0.471,0.04,0.116,0.394,0.066,0.101,"Training"
2010052305,0.16,0.503,0.03,0.055,0.546,0.118,0.202,"Training"
2010052306,0.08,0.45,0.01,0.066,0.541,0.079,0.152,"Training"
2010052307,0.17,0.397,0,0.044,0.511,0.039,0.076,"Training"
2010052308,0.05,0.291,0,0.05,0.319,0.066,0.076,"Training"
2010052309,0.025,0.153,0,0.077,0.263,0.066,0.051,"Training"
2010052310,0.01,0.164,0,0.033,0.329,0.053,0.051,"Training"
2010052311,0.005,0.164,0,0,0.379,0.026,0,"Training"
2010052312,0,0.312,0,0,0.263,0.013,0,"Training"
2010052313,0,0.508,0,0,0.233,0.013,0,"Training"
2010052314,0,0.614,0,0,0.288,0.026,0,"Training"
2010052315,0,0.63,0.01,0,0.389,0.026,0,"Training"
2010052316,0,0.735,0.03,0,0.369,0.013,0,"Training"
2010052317,0,0.746,0.03,0,0.389,0.013,0,"Training"
2010052318,0,0.757,0.03,0,0.334,0.039,0,"Training"
2010052319,0.015,0.704,0.059,0.006,0.157,0.066,0.051,"Training"
2010052320,0.06,0.566,0.03,0.028,0.061,0.132,0.101,"Training"
2010052321,0.1,0.646,0.01,0.061,0.02,0.132,0.101,"Training"
2010052322,0.045,0.688,0.01,0,0,0.118,0.051,"Training"
2010052323,0.055,0.64,0.01,0,0,0.105,0.025,"Training"
2010052400,0.055,0.651,0.049,0.017,0,0.079,0,"Training"
2010052401,0.065,0.63,0.158,0.022,0,0.066,0.025,"Training"
2010052402,0.085,0.577,0.316,0.061,0,0.105,0.025,"Training"
2010052403,0.1,0.524,0.484,0.132,0,0.158,0.126,"Training"
2010052404,0.1,0.439,0.425,0.369,0.046,0.197,0.152,"Training"
2010052405,0.09,0.386,0.425,0.419,0.066,0.276,0.278,"Training"
2010052406,0.08,0.323,0.425,0.347,0.212,0.237,0.227,"Training"
2010052407,0.085,0.386,0.435,0.248,0.308,0.158,0.202,"Training"
2010052408,0.105,0.423,0.257,0.292,0.324,0.171,0.227,"Training"
2010052409,0.115,0.413,0.119,0.248,0.303,0.118,0.227,"Training"
2010052410,0.12,0.333,0.069,0.275,0.399,0.079,0.152,"Training"
2010052411,0.1,0.386,0.049,0.264,0.47,0.105,0.177,"Training"
2010052412,0.075,0.317,0.04,0.176,0.42,0.105,0.152,"Training"
2010052413,0.005,0.212,0.049,0.061,0.324,0.053,0.025,"Training"
2010052414,0,0.175,0.02,0.006,0.263,0.026,0,"Training"
2010052415,0,0.175,0.01,0,0.137,0.026,0,"Training"
2010052416,0,0.164,0.049,0,0.076,0.026,0,"Training"
2010052417,0.015,0.201,0.04,0,0.025,0.053,0.025,"Training"
2010052418,0.03,0.323,0.059,0,0.015,0.066,0.025,"Training"
2010052419,0.045,0.397,0.049,0,0.015,0.053,0,"Training"
2010052420,0.03,0.466,0.119,0.006,0.02,0.053,0,"Training"
2010052421,0.01,0.46,0.188,0.006,0.03,0.053,0,"Training"
2010052422,0,0.407,0.267,0,0.035,0.013,0,"Training"
2010052423,0,0.397,0.277,0,0.03,0,0,"Training"
2010052500,0,0.444,0.435,0,0.01,0,0,"Training"
2010052501,0.035,0.492,0.702,0,0,0,0,"Training"
2010052502,0.125,0.571,0.82,0,0,0.013,0,"Training"
2010052503,0.135,0.693,0.791,0,0,0.079,0,"Training"
2010052504,0.085,0.693,0.84,0,0.005,0.066,0,"Training"
2010052505,0.08,0.64,0.435,0,0.025,0.053,0,"Training"
2010052506,0.095,0.619,0.395,0,0,0.026,0,"Training"
2010052507,0.115,0.524,0.277,0.022,0,0.066,0.177,"Training"
2010052508,0.065,0.444,0.109,0.204,0.005,0.158,0.202,"Training"
2010052509,0.035,0.376,0.059,0.314,0,0.132,0.202,"Training"
2010052510,0.03,0.302,0.099,0.231,0,0.132,0.126,"Training"
2010052511,0.005,0.265,0.138,0.176,0.046,0.105,0.051,"Training"
2010052512,0.025,0.233,0.217,0.05,0.056,0.066,0.025,"Training"
2010052513,0,0.132,0.148,0,0.03,0.013,0,"Training"
2010052514,0,0.063,0.089,0,0.02,0,0,"Training"
2010052515,0,0.074,0.069,0,0.005,0,0,"Training"
2010052516,0,0.016,0.02,0,0.005,0,0,"Training"
2010052517,0,0.032,0,0,0.025,0.013,0,"Training"
2010052518,0.005,0.048,0,0,0.051,0.026,0,"Training"
2010052519,0,0.069,0.02,0.028,0.046,0.039,0,"Training"
2010052520,0,0.122,0.049,0.061,0.091,0.053,0,"Training"
2010052521,0,0.085,0.049,0.044,0.121,0.079,0,"Training"
2010052522,0,0.053,0.04,0.011,0.172,0.079,0.025,"Training"
2010052523,0.005,0.063,0.079,0,0.258,0.026,0.025,"Training"
2010052600,0.04,0.116,0.119,0,0.374,0,0,"Training"
2010052601,0.005,0.19,0.089,0,0.319,0,0,"Training"
2010052602,0,0.302,0.099,0,0.137,0,0,"Training"
2010052603,0.005,0.365,0.119,0,0.091,0.039,0,"Training"
2010052604,0.005,0.423,0.049,0.006,0.081,0.145,0.025,"Training"
2010052605,0,0.402,0.049,0,0.051,0.118,0.227,"Training"
2010052606,0,0.302,0.059,0,0.051,0.066,0.152,"Training"
2010052607,0,0.138,0.02,0,0.035,0.039,0.076,"Training"
2010052608,0,0.079,0,0,0.02,0.026,0,"Training"
2010052609,0.005,0.053,0,0,0.015,0,0,"Training"
2010052610,0.08,0.021,0,0,0,0,0,"Training"
2010052611,0.085,0,0,0,0,0.039,0,"Training"
2010052612,0.03,0,0,0,0,0.026,0,"Training"
2010052613,0.005,0,0,0,0,0,0,"Training"
2010052614,0,0,0,0,0,0,0,"Training"
2010052615,0,0,0,0,0.015,0,0,"Training"
2010052616,0,0,0,0,0.025,0.013,0,"Training"
2010052617,0,0,0.01,0,0.066,0.026,0,"Training"
2010052618,0,0.042,0.03,0,0.096,0.013,0,"Training"
2010052619,0.005,0.079,0.069,0.006,0.096,0.026,0,"Training"
2010052620,0,0.063,0.099,0,0.167,0.026,0,"Training"
2010052621,0.015,0.143,0.158,0.011,0.41,0.013,0,"Training"
2010052622,0.04,0.185,0.158,0.006,0.404,0.013,0,"Training"
2010052623,0.04,0.164,0.138,0,0.349,0.013,0,"Training"
2010052700,0.03,0.159,0.079,0,0.263,0,0,"Training"
2010052701,0.04,0.201,0.03,0,0.763,0,0,"Training"
2010052702,0.105,0.222,0.03,0,0.718,0,0,"Training"
2010052703,0.12,0.249,0,0,0.192,0,0,"Training"
2010052704,0.06,0.249,0,0,0.207,0,0,"Training"
2010052705,0.005,0.254,0.049,0,0.035,0,0,"Training"
2010052706,0.015,0.249,0.099,0,0,0,0,"Training"
2010052707,0.14,0.201,0.099,0.006,0.081,0.013,0,"Training"
2010052708,0.18,0.206,0.128,0,0.157,0.026,0,"Training"
2010052709,0.15,0.217,0.089,0.044,0.121,0.039,0,"Training"
2010052710,0.236,0.259,0.059,0.061,0.116,0.105,0.051,"Training"
2010052711,0.251,0.19,0.02,0.055,0.233,0.145,0.051,"Training"
2010052712,0.09,0.164,0,0.05,0.142,0.171,0.051,"Training"
2010052713,0.03,0.153,0,0,0.086,0.118,0.076,"Training"
2010052714,0,0.116,0,0,0.051,0.039,0,"Training"
2010052715,0,0.101,0,0,0.056,0.066,0,"Training"
2010052716,0,0.138,0,0,0.182,0.066,0,"Training"
2010052717,0.015,0.111,0,0.006,0.167,0.066,0.101,"Training"
2010052718,0.03,0.19,0,0.044,0.162,0.039,0.051,"Training"
2010052719,0.015,0.243,0,0.044,0.197,0.053,0,"Training"
2010052720,0.035,0.312,0,0.044,0.101,0.053,0.025,"Training"
2010052721,0.115,0.317,0,0.061,0.02,0.092,0.076,"Training"
2010052722,0.1,0.344,0,0.055,0.051,0.118,0.076,"Training"
2010052723,0.085,0.407,0.01,0.028,0.025,0.118,0.076,"Training"
2010052800,0.14,0.466,0,0.028,0.066,0.158,0.076,"Training"
2010052801,0.155,0.471,0.178,0,0.126,0.079,0.101,"Training"
2010052802,0.12,0.492,0.168,0,0.182,0.013,0,"Training"
2010052803,0.13,0.323,0.217,0,0.177,0.039,0,"Training"
2010052804,0.08,0.217,0.227,0.011,0.187,0.066,0.051,"Training"
2010052805,0.12,0.153,0.316,0.033,0.182,0.118,0.051,"Training"
2010052806,0.165,0.116,0.504,0.011,0.253,0.066,0.076,"Training"
2010052807,0.085,0.127,0.514,0.011,0.293,0.053,0.025,"Training"
2010052808,0.035,0.233,0.524,0,0.233,0.026,0.025,"Training"
2010052809,0.005,0.228,0.356,0,0.172,0.026,0.025,"Training"
2010052810,0,0.254,0.287,0,0.091,0.013,0,"Training"
2010052811,0,0.233,0.257,0,0.005,0.026,0,"Training"
2010052812,0,0.159,0.257,0,0,0.039,0,"Training"
2010052813,0,0.058,0.119,0,0.005,0.013,0,"Training"
2010052814,0,0.016,0.01,0,0.01,0,0,"Training"
2010052815,0,0,0.02,0,0.02,0.013,0,"Training"
2010052816,0,0,0.02,0,0.025,0.026,0,"Training"
2010052817,0,0,0,0.006,0.025,0.066,0.051,"Training"
2010052818,0,0.048,0.02,0.105,0.061,0.145,0.227,"Training"
2010052819,0.005,0.127,0.02,0.171,0.035,0.211,0.278,"Training"
2010052820,0.015,0.143,0.03,0.237,0,0.355,0.278,"Training"
2010052821,0.03,0.175,0.03,0.237,0,0.382,0.379,"Training"
2010052822,0.11,0.243,0.01,0.154,0.015,0.316,0.404,"Training"
2010052823,0.085,0.296,0,0.149,0.01,0.25,0.379,"Training"
2010052900,0.095,0.307,0.04,0.099,0,0.171,0.253,"Training"
2010052901,0.065,0.233,0.208,0.077,0,0.197,0.177,"Training"
2010052902,0.08,0.185,0.089,0.132,0,0.197,0.126,"Training"
2010052903,0.06,0.111,0.049,0.127,0,0.211,0.152,"Training"
2010052904,0.005,0.079,0.04,0.132,0,0.118,0.152,"Training"
2010052905,0,0.085,0.02,0.061,0,0.092,0.202,"Training"
2010052906,0,0.095,0.049,0.077,0,0.079,0.177,"Training"
2010052907,0,0.243,0.158,0.061,0,0.053,0.025,"Training"
2010052908,0.045,0.296,0.128,0.028,0,0.026,0,"Training"
2010052909,0.15,0.217,0.198,0.094,0,0.039,0,"Training"
2010052910,0.06,0.048,0.188,0.072,0,0.066,0,"Training"
2010052911,0.105,0.127,0.385,0.11,0,0.053,0,"Training"
2010052912,0.08,0.111,0.217,0.039,0,0.092,0.051,"Training"
2010052913,0.055,0.048,0.109,0,0,0.039,0,"Training"
2010052914,0.105,0.032,0.069,0.006,0.005,0.026,0,"Training"
2010052915,0.195,0.032,0.089,0.006,0.051,0.039,0,"Training"
2010052916,0.18,0,0.099,0.033,0.005,0.079,0.051,"Training"
2010052917,0.291,0,0.04,0.149,0.071,0.197,0.253,"Training"
2010052918,0.251,0,0.02,0.099,0.005,0.184,0.278,"Training"
2010052919,0.241,0.005,0.02,0.198,0,0.25,0.404,"Training"
2010052920,0.165,0,0.03,0.281,0,0.276,0.505,"Training"
2010052921,0.17,0,0.01,0.27,0,0.355,0.556,"Training"
2010052922,0.17,0,0.178,0.165,0.046,0.197,0.354,"Training"
2010052923,0.07,0,0.326,0.066,0.051,0.158,0.177,"Training"
2010053000,0.025,0,0.415,0.028,0.025,0.132,0.076,"Training"
2010053001,0.02,0,0.188,0,0,0.105,0.101,"Training"
2010053002,0.005,0,0.148,0.011,0.005,0.053,0,"Training"
2010053003,0.075,0.011,0.178,0.022,0.01,0.105,0.152,"Training"
2010053004,0.015,0.079,0.148,0,0.066,0.039,0.152,"Training"
2010053005,0,0.18,0.148,0,0.091,0.013,0.076,"Training"
2010053006,0,0.249,0.168,0,0.066,0,0.025,"Training"
2010053007,0,0.28,0.198,0,0.046,0,0,"Training"
2010053008,0,0.302,0.158,0,0.096,0,0,"Training"
2010053009,0.02,0.196,0.109,0,0.096,0.026,0.051,"Training"
2010053010,0.005,0.079,0.03,0.006,0.03,0.039,0,"Training"
2010053011,0,0.032,0,0,0.051,0.039,0,"Training"
2010053012,0.015,0.042,0,0.006,0.035,0.066,0,"Training"
2010053013,0.005,0.011,0,0,0,0.026,0,"Training"
2010053014,0.035,0,0,0.039,0,0.053,0,"Training"
2010053015,0.035,0,0,0.154,0,0.211,0.126,"Training"
2010053016,0.05,0,0,0.182,0.015,0.171,0.101,"Training"
2010053017,0.05,0,0.03,0.072,0.066,0.171,0.101,"Training"
2010053018,0.045,0,0.049,0.154,0.202,0.184,0.101,"Training"
2010053019,0.055,0,0.04,0.248,0.243,0.118,0.025,"Training"
2010053020,0.075,0.042,0.049,0.204,0.207,0.105,0.025,"Training"
2010053021,0.115,0.053,0.079,0.149,0.106,0.105,0.076,"Training"
2010053022,0.125,0.058,0.02,0.16,0.025,0.118,0.076,"Training"
2010053023,0.125,0.053,0,0.11,0,0.145,0.152,"Training"
2010053100,0.065,0.095,0,0.055,0.01,0.132,0.101,"Training"
2010053101,0.01,0.116,0,0.022,0.137,0.145,0.076,"Training"
2010053102,0,0.291,0.01,0.055,0.207,0.105,0.126,"Training"
2010053103,0,0.481,0.04,0.176,0.177,0.237,0.227,"Training"
2010053104,0,0.524,0.089,0.204,0.142,0.408,0.303,"Training"
2010053105,0.02,0.55,0.168,0.496,0.157,0.592,0.278,"Training"
2010053106,0.065,0.317,0.198,0.595,0.137,0.566,0.303,"Training"
2010053107,0.175,0.037,0.128,0.584,0.137,0.5,0.278,"Training"
2010053108,0.306,0.042,0.148,0.507,0.126,0.408,0.227,"Training"
2010053109,0.256,0.026,0.198,0.49,0.243,0.355,0.227,"Training"
2010053110,0.226,0.153,0.168,0.518,0.283,0.342,0.202,"Training"
2010053111,0.125,0.18,0.237,0.413,0.288,0.316,0.227,"Training"
2010053112,0.085,0.032,0.089,0.248,0.172,0.303,0.202,"Training"
2010053113,0.02,0.026,0.079,0.187,0.086,0.237,0.126,"Training"
2010053114,0.015,0.106,0.04,0.171,0.015,0.276,0.177,"Training"
2010053115,0.045,0.164,0.109,0.121,0.01,0.237,0.227,"Training"
2010053116,0.055,0.148,0.109,0.281,0.015,0.316,0.379,"Training"
2010053117,0.1,0.169,0.366,0.198,0.005,0.026,0.025,"Training"
2010053118,0.085,0.138,0.356,0,0,0,0,"Training"
2010053119,0.145,0.196,0.791,0,0,0.013,0,"Training"
2010053120,0,0.323,0.662,0,0.005,0.039,0,"Training"
2010053121,0.04,0.423,0.049,0.011,0.01,0.053,0,"Training"
2010053122,0.105,0.37,0,0.072,0,0.145,0.278,"Training"
